

Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : LO (linear optimization problem)
  Constraints            : 14884           
  Cones                  : 0               
  Scalar variables       : 14763           
  Matrix variables       : 0               
  Integer variables      : 14762           

Optimizer started.
Mixed integer optimizer started.
Threads used: 6
Presolve started.
Presolve terminated. Time = 1.22
Presolved problem: 14763 variables, 14884 constraints, 58685 non-zeros
Presolved problem: 0 general integer, 14762 binary, 1 continuous
Clique table size: 14762
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
37511    37216    2078     65       7.2111000000e-01     6.3245553203e-01     12.29       3594.9
37523    37228    2082     67       7.2111000000e-01     6.3245553203e-01     12.29       3598.2
37545    37250    2078     70       7.2111000000e-01     6.3245553203e-01     12.29       3601.1
37567    37272    2082     73       7.2111000000e-01     6.3245553203e-01     12.29       3602.9
37584    37289    2081     74       7.2111000000e-01     6.3245553203e-01     12.29       3607.6
37597    37302    2084     75       7.2111000000e-01     6.3245553203e-01     12.29       3611.4
37617    37322    2084     77       7.2111000000e-01     6.3245553203e-01     12.29       3613.6
37639    37344    2086     79       7.2111000000e-01     6.3245553203e-01     12.29       3615.3
37658    37363    2083     81       7.2111000000e-01     6.3245553203e-01     12.29       3619.7
37676    37381    2085     83       7.2111000000e-01     6.3245553203e-01     12.29       3622.4
37696    37401    2085     84       7.2111000000e-01     6.3245553203e-01     12.29       3624.7
37717    37422    2086     88       7.2111000000e-01     6.3245553203e-01     12.29       3627.1
37735    37440    2088     88       7.2111000000e-01     6.3245553203e-01     12.29       3629.0
37757    37462    2090     91       7.2111000000e-01     6.3245553203e-01     12.29       3634.2
37786    37491    2087     92       7.2111000000e-01     6.3245553203e-01     12.29       3639.0
37808    37513    2095     95       7.2111000000e-01     6.3245553203e-01     12.29       3647.0
37825    37530    2096     61       7.2111000000e-01     6.3245553203e-01     12.29       3653.6
37836    37541    2097     112      7.2111000000e-01     6.3245553203e-01     12.29       3658.2
37860    37565    2097     100      7.2111000000e-01     6.3245553203e-01     12.29       3661.0
37879    37584    2096     62       7.2111000000e-01     6.3245553203e-01     12.29       3665.5
37898    37603    2101     102      7.2111000000e-01     6.3245553203e-01     12.29       3668.2
37930    37635    2099     53       7.2111000000e-01     6.3245553203e-01     12.29       3671.6
37952    37657    2099     109      7.2111000000e-01     6.3245553203e-01     12.29       3673.7
37966    37671    2097     111      7.2111000000e-01     6.3245553203e-01     12.29       3678.4
37978    37683    2099     65       7.2111000000e-01     6.3245553203e-01     12.29       3684.5
37996    37701    2103     55       7.2111000000e-01     6.3245553203e-01     12.29       3690.4
38012    37717    2103     65       7.2111000000e-01     6.3245553203e-01     12.29       3695.3
38025    37730    2106     66       7.2111000000e-01     6.3245553203e-01     12.29       3700.5
38041    37746    2110     66       7.2111000000e-01     6.3245553203e-01     12.29       3706.6
38055    37760    2114     89       7.2111000000e-01     6.3245553203e-01     12.29       3710.0
38073    37778    2116     90       7.2111000000e-01     6.3245553203e-01     12.29       3715.0
38088    37793    2117     90       7.2111000000e-01     6.3245553203e-01     12.29       3719.4
38100    37805    2117     91       7.2111000000e-01     6.3245553203e-01     12.29       3724.8
38116    37821    2117     92       7.2111000000e-01     6.3245553203e-01     12.29       3729.2
38140    37845    2119     93       7.2111000000e-01     6.3245553203e-01     12.29       3734.7
38157    37862    2120     94       7.2111000000e-01     6.3245553203e-01     12.29       3740.2
38173    37878    2124     95       7.2111000000e-01     6.3245553203e-01     12.29       3744.5
38188    37893    2127     68       7.2111000000e-01     6.3245553203e-01     12.29       3748.7
38207    37912    2130     95       7.2111000000e-01     6.3245553203e-01     12.29       3754.5
38231    37936    2130     96       7.2111000000e-01     6.3245553203e-01     12.29       3759.0
38243    37948    2130     96       7.2111000000e-01     6.3245553203e-01     12.29       3763.9
38254    37959    2133     97       7.2111000000e-01     6.3245553203e-01     12.29       3770.4
38266    37971    2139     69       7.2111000000e-01     6.3245553203e-01     12.29       3775.6
38283    37988    2142     97       7.2111000000e-01     6.3245553203e-01     12.29       3778.9
38302    38007    2141     98       7.2111000000e-01     6.3245553203e-01     12.29       3785.6
38316    38021    2141     98       7.2111000000e-01     6.3245553203e-01     12.29       3791.1
38336    38041    2145     99       7.2111000000e-01     6.3245553203e-01     12.29       3802.6
38348    38053    2147     100      7.2111000000e-01     6.3245553203e-01     12.29       3807.9
38378    38083    2149     102      7.2111000000e-01     6.3245553203e-01     12.29       3819.8
38398    38103    2155     103      7.2111000000e-01     6.3245553203e-01     12.29       3825.8
38421    38126    2156     103      7.2111000000e-01     6.3245553203e-01     12.29       3836.3
38438    38143    2163     61       7.2111000000e-01     6.3245553203e-01     12.29       3846.2
38452    38157    2161     105      7.2111000000e-01     6.3245553203e-01     12.29       3852.3
38466    38171    2165     105      7.2111000000e-01     6.3245553203e-01     12.29       3856.8
38491    38196    2166     107      7.2111000000e-01     6.3245553203e-01     12.29       3867.5
38503    38208    2168     108      7.2111000000e-01     6.3245553203e-01     12.29       3872.7
38526    38231    2167     78       7.2111000000e-01     6.3245553203e-01     12.29       3877.0
38538    38243    2169     66       7.2111000000e-01     6.3245553203e-01     12.29       3880.7
38561    38266    2172     72       7.2111000000e-01     6.3245553203e-01     12.29       3889.9
38586    38291    2175     80       7.2111000000e-01     6.3245553203e-01     12.29       3898.5
38598    38303    2179     155      7.2111000000e-01     6.3245553203e-01     12.29       3902.2
38615    38320    2182     157      7.2111000000e-01     6.3245553203e-01     12.29       3909.1
38628    38333    2185     159      7.2111000000e-01     6.3245553203e-01     12.29       3914.1
38650    38355    2189     161      7.2111000000e-01     6.3245553203e-01     12.29       3921.8
38664    38369    2189     163      7.2111000000e-01     6.3245553203e-01     12.29       3928.0
38681    38386    2190     164      7.2111000000e-01     6.3245553203e-01     12.29       3938.0
38696    38401    2193     165      7.2111000000e-01     6.3245553203e-01     12.29       3943.9
38723    38428    2196     171      7.2111000000e-01     6.3245553203e-01     12.29       3946.6
38739    38444    2196     174      7.2111000000e-01     6.3245553203e-01     12.29       3950.8
38753    38458    2196     175      7.2111000000e-01     6.3245553203e-01     12.29       3954.5
38776    38481    2197     179      7.2111000000e-01     6.3245553203e-01     12.29       3958.5
38795    38500    2200     179      7.2111000000e-01     6.3245553203e-01     12.29       3963.2
38808    38513    2205     181      7.2111000000e-01     6.3245553203e-01     12.29       3967.5
38831    38536    2206     188      7.2111000000e-01     6.3245553203e-01     12.29       3972.0
38848    38553    2203     76       7.2111000000e-01     6.3245553203e-01     12.29       3977.8
38864    38569    2209     94       7.2111000000e-01     6.3245553203e-01     12.29       3982.7
38880    38585    2211     79       7.2111000000e-01     6.3245553203e-01     12.29       3985.9
38901    38606    2204     80       7.2111000000e-01     6.3245553203e-01     12.29       3989.5
38919    38624    2210     94       7.2111000000e-01     6.3245553203e-01     12.29       3998.9
38943    38648    2212     159      7.2111000000e-01     6.3245553203e-01     12.29       4011.2
38961    38666    2214     84       7.2111000000e-01     6.3245553203e-01     12.29       4020.3
38978    38683    2217     85       7.2111000000e-01     6.3245553203e-01     12.29       4029.3
38995    38700    2220     86       7.2111000000e-01     6.3245553203e-01     12.29       4032.6
39009    38714    2220     87       7.2111000000e-01     6.3245553203e-01     12.29       4035.8
39027    38732    2214     88       7.2111000000e-01     6.3245553203e-01     12.29       4041.0
39041    38746    2210     36       7.2111000000e-01     6.3245553203e-01     12.29       4046.7
39052    38757    2215     90       7.2111000000e-01     6.3245553203e-01     12.29       4049.4
39068    38773    2219     90       7.2111000000e-01     6.3245553203e-01     12.29       4051.9
39094    38799    2217     91       7.2111000000e-01     6.3245553203e-01     12.29       4054.6
39117    38822    2220     100      7.2111000000e-01     6.3245553203e-01     12.29       4061.1
39143    38848    2222     101      7.2111000000e-01     6.3245553203e-01     12.29       4066.0
39171    38876    2224     86       7.2111000000e-01     6.3245553203e-01     12.29       4073.0
39183    38888    2222     86       7.2111000000e-01     6.3245553203e-01     12.29       4077.2
39197    38902    2220     87       7.2111000000e-01     6.3245553203e-01     12.29       4081.6
39212    38917    2223     87       7.2111000000e-01     6.3245553203e-01     12.29       4083.7
39226    38931    2223     88       7.2111000000e-01     6.3245553203e-01     12.29       4088.6
39240    38945    2223     61       7.2111000000e-01     6.3245553203e-01     12.29       4092.8
39257    38962    2232     89       7.2111000000e-01     6.3245553203e-01     12.29       4099.9
39271    38976    2228     26       7.2111000000e-01     6.3245553203e-01     12.29       4104.7
39301    39006    2230     91       7.2111000000e-01     6.3245553203e-01     12.29       4112.7
39313    39018    2228     92       7.2111000000e-01     6.3245553203e-01     12.29       4118.9
39328    39033    2229     93       7.2111000000e-01     6.3245553203e-01     12.29       4124.0
39353    39058    2234     94       7.2111000000e-01     6.3245553203e-01     12.29       4134.5
39376    39081    2239     94       7.2111000000e-01     6.3245553203e-01     12.29       4146.5
39401    39106    2244     95       7.2111000000e-01     6.3245553203e-01     12.29       4155.2
39414    39119    2247     96       7.2111000000e-01     6.3245553203e-01     12.29       4160.7
39437    39142    2250     97       7.2111000000e-01     6.3245553203e-01     12.29       4168.7
39452    39157    2249     98       7.2111000000e-01     6.3245553203e-01     12.29       4172.5
39467    39172    2248     98       7.2111000000e-01     6.3245553203e-01     12.29       4177.3
39491    39196    2254     100      7.2111000000e-01     6.3245553203e-01     12.29       4185.1
39505    39210    2254     101      7.2111000000e-01     6.3245553203e-01     12.29       4189.9
39518    39223    2257     101      7.2111000000e-01     6.3245553203e-01     12.29       4192.8
39532    39237    2259     102      7.2111000000e-01     6.3245553203e-01     12.29       4197.2
39546    39251    2259     103      7.2111000000e-01     6.3245553203e-01     12.29       4202.8
39570    39275    2259     64       7.2111000000e-01     6.3245553203e-01     12.29       4207.7
39586    39291    2263     104      7.2111000000e-01     6.3245553203e-01     12.29       4211.1
39604    39309    2263     106      7.2111000000e-01     6.3245553203e-01     12.29       4212.5
39627    39332    2266     107      7.2111000000e-01     6.3245553203e-01     12.29       4219.9
39640    39345    2267     107      7.2111000000e-01     6.3245553203e-01     12.29       4225.2
39651    39356    2270     41       7.2111000000e-01     6.3245553203e-01     12.29       4231.1
39667    39372    2272     109      7.2111000000e-01     6.3245553203e-01     12.29       4233.5
39681    39386    2272     109      7.2111000000e-01     6.3245553203e-01     12.29       4236.1
